"tenure","monthlycharges","churn","churn_risk"
4,"44.55","Yes","Likely to churn"
4,"33.65","Yes","Likely to churn"
4,"29.65","Yes","Likely to churn"
4,"25.2","Yes","Likely to churn"
4,"24.45","Yes","Likely to churn"
4,"24.25","Yes","Likely to churn"
4,"20.95","Yes","Likely to churn"
4,"20.35","Yes","Likely to churn"
4,"20.35","Yes","Likely to churn"
3,"105.9","Yes","Likely to churn"
3,"105.35","Yes","Likely to churn"
3,"105","Yes","Likely to churn"
3,"101.55","Yes","Likely to churn"
3,"100.95","Yes","Likely to churn"
3,"99","Yes","Likely to churn"
3,"98.7","Yes","Likely to churn"
3,"97.9","Yes","Likely to churn"
3,"96.6","Yes","Likely to churn"
3,"95.2","Yes","Likely to churn"
3,"95.1","Yes","Likely to churn"
3,"94.6","Yes","Likely to churn"
3,"91.85","Yes","Likely to churn"
3,"91.5","Yes","Likely to churn"
3,"91.05","Yes","Likely to churn"
3,"89.45","Yes","Likely to churn"
3,"88.35","Yes","Likely to churn"
3,"88.3","Yes","Likely to churn"
3,"86.85","Yes","Likely to churn"
3,"85.8","Yes","Likely to churn"
3,"85.3","Yes","Likely to churn"
3,"84.75","Yes","Likely to churn"
3,"83.9","Yes","Likely to churn"
3,"83.75","Yes","Likely to churn"
3,"81.35","Yes","Likely to churn"
3,"80.4","Yes","Likely to churn"
3,"80.3","Yes","Likely to churn"
3,"80.1","Yes","Likely to churn"
3,"79.9","Yes","Likely to churn"
3,"79.65","Yes","Likely to churn"
3,"79.4","Yes","Likely to churn"
3,"79.4","Yes","Likely to churn"
3,"79.25","Yes","Likely to churn"
3,"79.1","Yes","Likely to churn"
3,"78.5","Yes","Likely to churn"
3,"77","Yes","Likely to churn"
3,"76.95","Yes","Likely to churn"
3,"76.05","Yes","Likely to churn"
3,"75.85","Yes","Likely to churn"
3,"75.8","Yes","Likely to churn"
3,"75.5","Yes","Likely to churn"
3,"75.25","Yes","Likely to churn"
3,"75.15","Yes","Likely to churn"
3,"75.1","Yes","Likely to churn"
3,"75.05","Yes","Likely to churn"
3,"75","Yes","Likely to churn"
3,"74.75","Yes","Likely to churn"
3,"74.4","Yes","Likely to churn"
3,"74.4","Yes","Likely to churn"
3,"74.25","Yes","Likely to churn"
3,"74.1","Yes","Likely to churn"
3,"70.4","Yes","Likely to churn"
3,"70.3","Yes","Likely to churn"
3,"70.3","Yes","Likely to churn"
3,"69.65","Yes","Likely to churn"
3,"69.55","Yes","Likely to churn"
3,"69.35","Yes","Likely to churn"
3,"63.6","Yes","Likely to churn"
3,"56.15","Yes","Likely to churn"
3,"55.35","Yes","Likely to churn"
3,"55.3","Yes","Likely to churn"
3,"55.15","Yes","Likely to churn"
3,"55.1","Yes","Likely to churn"
3,"54.7","Yes","Likely to churn"
3,"53.4","Yes","Likely to churn"
3,"50.65","Yes","Likely to churn"
3,"50.6","Yes","Likely to churn"
3,"50.15","Yes","Likely to churn"
3,"49.9","Yes","Likely to churn"
3,"49.15","Yes","Likely to churn"
3,"45.35","Yes","Likely to churn"
3,"45","Yes","Likely to churn"
3,"44.3","Yes","Likely to churn"
3,"43.3","Yes","Likely to churn"
3,"41.15","Yes","Likely to churn"
3,"40.15","Yes","Likely to churn"
3,"36.85","Yes","Likely to churn"
3,"36.45","Yes","Likely to churn"
3,"35.45","Yes","Likely to churn"
3,"35.2","Yes","Likely to churn"
3,"35.15","Yes","Likely to churn"
3,"34.25","Yes","Likely to churn"
3,"31","Yes","Likely to churn"
3,"29.7","Yes","Likely to churn"
3,"29.6","Yes","Likely to churn"
3,"25.3","Yes","Likely to churn"
3,"25.25","Yes","Likely to churn"
3,"24.75","Yes","Likely to churn"
3,"20.55","Yes","Likely to churn"
3,"19.85","Yes","Likely to churn"
3,"19.85","Yes","Likely to churn"
3,"19.8","Yes","Likely to churn"
3,"19.75","Yes","Likely to churn"
3,"19.6","Yes","Likely to churn"
2,"104.4","Yes","Likely to churn"
2,"96","Yes","Likely to churn"
2,"95.85","Yes","Likely to churn"
2,"95.65","Yes","Likely to churn"
2,"95.15","Yes","Likely to churn"
2,"95.1","Yes","Likely to churn"
2,"94.95","Yes","Likely to churn"
2,"94.2","Yes","Likely to churn"
2,"94.2","Yes","Likely to churn"
2,"94","Yes","Likely to churn"
2,"93.85","Yes","Likely to churn"
2,"93.85","Yes","Likely to churn"
2,"91.4","Yes","Likely to churn"
2,"90.4","Yes","Likely to churn"
2,"90","Yes","Likely to churn"
2,"89.55","Yes","Likely to churn"
2,"89.5","Yes","Likely to churn"
2,"88.55","Yes","Likely to churn"
2,"87.15","Yes","Likely to churn"
2,"86.85","Yes","Likely to churn"
2,"86.25","Yes","Likely to churn"
2,"86.2","Yes","Likely to churn"
2,"86","Yes","Likely to churn"
2,"85.85","Yes","Likely to churn"
2,"85.7","Yes","Likely to churn"
2,"85.65","Yes","Likely to churn"
2,"85.55","Yes","Likely to churn"
2,"82","Yes","Likely to churn"
2,"80.95","Yes","Likely to churn"
2,"80.75","Yes","Likely to churn"
2,"80.65","Yes","Likely to churn"
2,"80.6","Yes","Likely to churn"
2,"80.55","Yes","Likely to churn"
2,"80.25","Yes","Likely to churn"
2,"80.2","Yes","Likely to churn"
2,"80.2","Yes","Likely to churn"
2,"79.85","Yes","Likely to churn"
2,"79.75","Yes","Likely to churn"
2,"79.75","Yes","Likely to churn"
2,"79.7","Yes","Likely to churn"
2,"79.65","Yes","Likely to churn"
2,"79.6","Yes","Likely to churn"
2,"79.2","Yes","Likely to churn"
2,"79","Yes","Likely to churn"
2,"78.55","Yes","Likely to churn"
2,"76.5","Yes","Likely to churn"
2,"76.4","Yes","Likely to churn"
2,"76.4","Yes","Likely to churn"
2,"75.9","Yes","Likely to churn"
2,"75.8","Yes","Likely to churn"
2,"75.7","Yes","Likely to churn"
2,"75.55","Yes","Likely to churn"
2,"75.45","Yes","Likely to churn"
2,"74.9","Yes","Likely to churn"
2,"74.85","Yes","Likely to churn"
2,"74.7","Yes","Likely to churn"
2,"74.4","Yes","Likely to churn"
2,"73.55","Yes","Likely to churn"
2,"73.25","Yes","Likely to churn"
2,"70.95","Yes","Likely to churn"
2,"70.75","Yes","Likely to churn"
2,"70.75","Yes","Likely to churn"
2,"70.7","Yes","Likely to churn"
2,"70.7","Yes","Likely to churn"
2,"70.7","Yes","Likely to churn"
2,"70.65","Yes","Likely to churn"
2,"70.4","Yes","Likely to churn"
2,"70.35","Yes","Likely to churn"
2,"70.2","Yes","Likely to churn"
2,"70","Yes","Likely to churn"
2,"69.8","Yes","Likely to churn"
2,"69.75","Yes","Likely to churn"
2,"69.65","Yes","Likely to churn"
2,"69.6","Yes","Likely to churn"
2,"68.95","Yes","Likely to churn"
2,"67.75","Yes","Likely to churn"
2,"66.4","Yes","Likely to churn"
2,"65.7","Yes","Likely to churn"
2,"62.05","Yes","Likely to churn"
2,"56.7","Yes","Likely to churn"
2,"55.1","Yes","Likely to churn"
2,"55.05","Yes","Likely to churn"
2,"54.85","Yes","Likely to churn"
2,"54.4","Yes","Likely to churn"
2,"53.85","Yes","Likely to churn"
2,"50.15","Yes","Likely to churn"
2,"49.6","Yes","Likely to churn"
2,"49.4","Yes","Likely to churn"
2,"49.25","Yes","Likely to churn"
2,"49.25","Yes","Likely to churn"
2,"49.05","Yes","Likely to churn"
2,"47.8","Yes","Likely to churn"
2,"46.05","Yes","Likely to churn"
2,"46","Yes","Likely to churn"
2,"45.85","Yes","Likely to churn"
2,"45.35","Yes","Likely to churn"
2,"45.25","Yes","Likely to churn"
2,"45.15","Yes","Likely to churn"
2,"45","Yes","Likely to churn"
2,"44.95","Yes","Likely to churn"
2,"44.7","Yes","Likely to churn"
2,"44.65","Yes","Likely to churn"
2,"44.6","Yes","Likely to churn"
2,"44.6","Yes","Likely to churn"
2,"44.35","Yes","Likely to churn"
2,"44.15","Yes","Likely to churn"
2,"42.6","Yes","Likely to churn"
2,"40.4","Yes","Likely to churn"
2,"35.1","Yes","Likely to churn"
2,"34.7","Yes","Likely to churn"
2,"30.9","Yes","Likely to churn"
2,"30.4","Yes","Likely to churn"
2,"29.85","Yes","Likely to churn"
2,"25.05","Yes","Likely to churn"
2,"24.45","Yes","Likely to churn"
2,"24.4","Yes","Likely to churn"
2,"24.35","Yes","Likely to churn"
2,"20.65","Yes","Likely to churn"
2,"20.35","Yes","Likely to churn"
2,"19.85","Yes","Likely to churn"
2,"19.6","Yes","Likely to churn"
2,"19.5","Yes","Likely to churn"
2,"19.3","Yes","Likely to churn"
1,"102.45","Yes","Likely to churn"
1,"101.45","Yes","Likely to churn"
1,"100.8","Yes","Likely to churn"
1,"100.25","Yes","Likely to churn"
1,"99.75","Yes","Likely to churn"
1,"95.65","Yes","Likely to churn"
1,"95.6","Yes","Likely to churn"
1,"95.45","Yes","Likely to churn"
1,"95.1","Yes","Likely to churn"
1,"95","Yes","Likely to churn"
1,"94.6","Yes","Likely to churn"
1,"94.4","Yes","Likely to churn"
1,"94","Yes","Likely to churn"
1,"93.85","Yes","Likely to churn"
1,"93.55","Yes","Likely to churn"
1,"93.3","Yes","Likely to churn"
1,"91.7","Yes","Likely to churn"
1,"91.3","Yes","Likely to churn"
1,"90.85","Yes","Likely to churn"
1,"90.85","Yes","Likely to churn"
1,"90.75","Yes","Likely to churn"
1,"90.6","Yes","Likely to churn"
1,"90.6","Yes","Likely to churn"
1,"90.55","Yes","Likely to churn"
1,"90.55","Yes","Likely to churn"
1,"89.9","Yes","Likely to churn"
1,"89.55","Yes","Likely to churn"
1,"89.3","Yes","Likely to churn"
1,"89.15","Yes","Likely to churn"
1,"89.1","Yes","Likely to churn"
1,"88.8","Yes","Likely to churn"
1,"88.35","Yes","Likely to churn"
1,"86.6","Yes","Likely to churn"
1,"86.05","Yes","Likely to churn"
1,"86","Yes","Likely to churn"
1,"85.8","Yes","Likely to churn"
1,"85.7","Yes","Likely to churn"
1,"85.55","Yes","Likely to churn"
1,"85.45","Yes","Likely to churn"
1,"85.45","Yes","Likely to churn"
1,"85.05","Yes","Likely to churn"
1,"85","Yes","Likely to churn"
1,"85","Yes","Likely to churn"
1,"84.85","Yes","Likely to churn"
1,"84.8","Yes","Likely to churn"
1,"84.65","Yes","Likely to churn"
1,"84.6","Yes","Likely to churn"
1,"84.5","Yes","Likely to churn"
1,"84.3","Yes","Likely to churn"
1,"82.3","Yes","Likely to churn"
1,"81.95","Yes","Likely to churn"
1,"81.7","Yes","Likely to churn"
1,"81.1","Yes","Likely to churn"
1,"80.85","Yes","Likely to churn"
1,"80.8","Yes","Likely to churn"
1,"80.55","Yes","Likely to churn"
1,"80.5","Yes","Likely to churn"
1,"80.3","Yes","Likely to churn"
1,"80.25","Yes","Likely to churn"
1,"80.2","Yes","Likely to churn"
1,"80.15","Yes","Likely to churn"
1,"80.05","Yes","Likely to churn"
1,"80","Yes","Likely to churn"
1,"79.95","Yes","Likely to churn"
1,"79.9","Yes","Likely to churn"
1,"79.7","Yes","Likely to churn"
1,"79.65","Yes","Likely to churn"
1,"79.6","Yes","Likely to churn"
1,"79.6","Yes","Likely to churn"
1,"79.55","Yes","Likely to churn"
1,"79.55","Yes","Likely to churn"
1,"79.55","Yes","Likely to churn"
1,"79.5","Yes","Likely to churn"
1,"79.35","Yes","Likely to churn"
1,"79.35","Yes","Likely to churn"
1,"79.25","Yes","Likely to churn"
1,"79.2","Yes","Likely to churn"
1,"79.15","Yes","Likely to churn"
1,"79.1","Yes","Likely to churn"
1,"79.05","Yes","Likely to churn"
1,"78.95","Yes","Likely to churn"
1,"78.8","Yes","Likely to churn"
1,"78.65","Yes","Likely to churn"
1,"78.45","Yes","Likely to churn"
1,"78.05","Yes","Likely to churn"
1,"77.15","Yes","Likely to churn"
1,"76.45","Yes","Likely to churn"
1,"76.4","Yes","Likely to churn"
1,"76.35","Yes","Likely to churn"
1,"76.2","Yes","Likely to churn"
1,"76","Yes","Likely to churn"
1,"75.9","Yes","Likely to churn"
1,"75.8","Yes","Likely to churn"
1,"75.75","Yes","Likely to churn"
1,"75.7","Yes","Likely to churn"
1,"75.45","Yes","Likely to churn"
1,"75.35","Yes","Likely to churn"
1,"75.35","Yes","Likely to churn"
1,"75.3","Yes","Likely to churn"
1,"75.3","Yes","Likely to churn"
1,"75.3","Yes","Likely to churn"
1,"75.3","Yes","Likely to churn"
1,"75.1","Yes","Likely to churn"
1,"75.05","Yes","Likely to churn"
1,"74.95","Yes","Likely to churn"
1,"74.9","Yes","Likely to churn"
1,"74.9","Yes","Likely to churn"
1,"74.7","Yes","Likely to churn"
1,"74.7","Yes","Likely to churn"
1,"74.7","Yes","Likely to churn"
1,"74.6","Yes","Likely to churn"
1,"74.6","Yes","Likely to churn"
1,"74.5","Yes","Likely to churn"
1,"74.5","Yes","Likely to churn"
1,"74.45","Yes","Likely to churn"
1,"74.45","Yes","Likely to churn"
1,"74.4","Yes","Likely to churn"
1,"74.4","Yes","Likely to churn"
1,"74.35","Yes","Likely to churn"
1,"74.35","Yes","Likely to churn"
1,"74.3","Yes","Likely to churn"
1,"74.25","Yes","Likely to churn"
1,"74.2","Yes","Likely to churn"
1,"73.65","Yes","Likely to churn"
1,"73.6","Yes","Likely to churn"
1,"73.55","Yes","Likely to churn"
1,"73.5","Yes","Likely to churn"
1,"73","Yes","Likely to churn"
1,"71.65","Yes","Likely to churn"
1,"71.65","Yes","Likely to churn"
1,"71.55","Yes","Likely to churn"
1,"71.35","Yes","Likely to churn"
1,"71.35","Yes","Likely to churn"
1,"71.15","Yes","Likely to churn"
1,"71.1","Yes","Likely to churn"
1,"71","Yes","Likely to churn"
1,"71","Yes","Likely to churn"
1,"70.9","Yes","Likely to churn"
1,"70.85","Yes","Likely to churn"
1,"70.85","Yes","Likely to churn"
1,"70.8","Yes","Likely to churn"
1,"70.75","Yes","Likely to churn"
1,"70.65","Yes","Likely to churn"
1,"70.6","Yes","Likely to churn"
1,"70.6","Yes","Likely to churn"
1,"70.55","Yes","Likely to churn"
1,"70.5","Yes","Likely to churn"
1,"70.45","Yes","Likely to churn"
1,"70.45","Yes","Likely to churn"
1,"70.4","Yes","Likely to churn"
1,"70.3","Yes","Likely to churn"
1,"70.3","Yes","Likely to churn"
1,"70.3","Yes","Likely to churn"
1,"70.25","Yes","Likely to churn"
1,"70.15","Yes","Likely to churn"
1,"70.15","Yes","Likely to churn"
1,"70.15","Yes","Likely to churn"
1,"70.1","Yes","Likely to churn"
1,"70.1","Yes","Likely to churn"
1,"70.05","Yes","Likely to churn"
1,"70","Yes","Likely to churn"
1,"70","Yes","Likely to churn"
1,"69.95","Yes","Likely to churn"
1,"69.95","Yes","Likely to churn"
1,"69.95","Yes","Likely to churn"
1,"69.9","Yes","Likely to churn"
1,"69.9","Yes","Likely to churn"
1,"69.9","Yes","Likely to churn"
1,"69.85","Yes","Likely to churn"
1,"69.85","Yes","Likely to churn"
1,"69.8","Yes","Likely to churn"
1,"69.8","Yes","Likely to churn"
1,"69.75","Yes","Likely to churn"
1,"69.75","Yes","Likely to churn"
1,"69.7","Yes","Likely to churn"
1,"69.65","Yes","Likely to churn"
1,"69.65","Yes","Likely to churn"
1,"69.65","Yes","Likely to churn"
1,"69.65","Yes","Likely to churn"
1,"69.6","Yes","Likely to churn"
1,"69.6","Yes","Likely to churn"
1,"69.6","Yes","Likely to churn"
1,"69.6","Yes","Likely to churn"
1,"69.55","Yes","Likely to churn"
1,"69.55","Yes","Likely to churn"
1,"69.55","Yes","Likely to churn"
1,"69.5","Yes","Likely to churn"
1,"69.5","Yes","Likely to churn"
1,"69.4","Yes","Likely to churn"
1,"69.4","Yes","Likely to churn"
1,"69.35","Yes","Likely to churn"
1,"69.35","Yes","Likely to churn"
1,"69.25","Yes","Likely to churn"
1,"69.25","Yes","Likely to churn"
1,"69.2","Yes","Likely to churn"
1,"69.2","Yes","Likely to churn"
1,"69.15","Yes","Likely to churn"
1,"69.1","Yes","Likely to churn"
1,"69.1","Yes","Likely to churn"
1,"69.1","Yes","Likely to churn"
1,"68.95","Yes","Likely to churn"
1,"68.65","Yes","Likely to churn"
1,"68.5","Yes","Likely to churn"
1,"62.05","Yes","Likely to churn"
1,"60.15","Yes","Likely to churn"
1,"60.1","Yes","Likely to churn"
1,"60","Yes","Likely to churn"
1,"59.85","Yes","Likely to churn"
1,"59.2","Yes","Likely to churn"
1,"56.25","Yes","Likely to churn"
1,"55.8","Yes","Likely to churn"
1,"55.7","Yes","Likely to churn"
1,"55.4","Yes","Likely to churn"
1,"55.2","Yes","Likely to churn"
1,"55","Yes","Likely to churn"
1,"55","Yes","Likely to churn"
1,"54.9","Yes","Likely to churn"
1,"54.75","Yes","Likely to churn"
1,"54.35","Yes","Likely to churn"
1,"53.95","Yes","Likely to churn"
1,"53.55","Yes","Likely to churn"
1,"53.5","Yes","Likely to churn"
1,"52.2","Yes","Likely to churn"
1,"51.25","Yes","Likely to churn"
1,"50.9","Yes","Likely to churn"
1,"50.8","Yes","Likely to churn"
1,"50.8","Yes","Likely to churn"
1,"50.75","Yes","Likely to churn"
1,"50.65","Yes","Likely to churn"
1,"50.6","Yes","Likely to churn"
1,"50.55","Yes","Likely to churn"
1,"50.55","Yes","Likely to churn"
1,"50.5","Yes","Likely to churn"
1,"50.45","Yes","Likely to churn"
1,"50.45","Yes","Likely to churn"
1,"50.45","Yes","Likely to churn"
1,"50.35","Yes","Likely to churn"
1,"50.15","Yes","Likely to churn"
1,"50.1","Yes","Likely to churn"
1,"49.95","Yes","Likely to churn"
1,"49.9","Yes","Likely to churn"
1,"49.65","Yes","Likely to churn"
1,"49.55","Yes","Likely to churn"
1,"49.25","Yes","Likely to churn"
1,"48.95","Yes","Likely to churn"
1,"48.6","Yes","Likely to churn"
1,"48.55","Yes","Likely to churn"
1,"46.3","Yes","Likely to churn"
1,"46.2","Yes","Likely to churn"
1,"46","Yes","Likely to churn"
1,"45.95","Yes","Likely to churn"
1,"45.95","Yes","Likely to churn"
1,"45.85","Yes","Likely to churn"
1,"45.85","Yes","Likely to churn"
1,"45.8","Yes","Likely to churn"
1,"45.75","Yes","Likely to churn"
1,"45.7","Yes","Likely to churn"
1,"45.7","Yes","Likely to churn"
1,"45.7","Yes","Likely to churn"
1,"45.65","Yes","Likely to churn"
1,"45.65","Yes","Likely to churn"
1,"45.6","Yes","Likely to churn"
1,"45.4","Yes","Likely to churn"
1,"45.3","Yes","Likely to churn"
1,"45.3","Yes","Likely to churn"
1,"45.3","Yes","Likely to churn"
1,"45.3","Yes","Likely to churn"
1,"45.3","Yes","Likely to churn"
1,"45.15","Yes","Likely to churn"
1,"45.1","Yes","Likely to churn"
1,"45.1","Yes","Likely to churn"
1,"45.1","Yes","Likely to churn"
1,"45.05","Yes","Likely to churn"
1,"45.05","Yes","Likely to churn"
1,"44.9","Yes","Likely to churn"
1,"44.7","Yes","Likely to churn"
1,"44.65","Yes","Likely to churn"
1,"44.45","Yes","Likely to churn"
1,"44.4","Yes","Likely to churn"
1,"44.4","Yes","Likely to churn"
1,"44.4","Yes","Likely to churn"
1,"44.35","Yes","Likely to churn"
1,"44.15","Yes","Likely to churn"
1,"44.1","Yes","Likely to churn"
1,"43.95","Yes","Likely to churn"
1,"43.3","Yes","Likely to churn"
1,"42.9","Yes","Likely to churn"
1,"40.2","Yes","Likely to churn"
1,"40.1","Yes","Likely to churn"
1,"39.65","Yes","Likely to churn"
1,"36.45","Yes","Likely to churn"
1,"35.9","Yes","Likely to churn"
1,"35.75","Yes","Likely to churn"
1,"35.55","Yes","Likely to churn"
1,"35.45","Yes","Likely to churn"
1,"35.25","Yes","Likely to churn"
1,"35.05","Yes","Likely to churn"
1,"34.7","Yes","Likely to churn"
1,"31.35","Yes","Likely to churn"
1,"30.5","Yes","Likely to churn"
1,"30.2","Yes","Likely to churn"
1,"29.95","Yes","Likely to churn"
1,"29.7","Yes","Likely to churn"
1,"25.8","Yes","Likely to churn"
1,"25.7","Yes","Likely to churn"
1,"25.3","Yes","Likely to churn"
1,"25.25","Yes","Likely to churn"
1,"25.2","Yes","Likely to churn"
1,"25.2","Yes","Likely to churn"
1,"25.15","Yes","Likely to churn"
1,"25.1","Yes","Likely to churn"
1,"25.1","Yes","Likely to churn"
1,"25.05","Yes","Likely to churn"
1,"25.05","Yes","Likely to churn"
1,"24.8","Yes","Likely to churn"
1,"24.8","Yes","Likely to churn"
1,"24.8","Yes","Likely to churn"
1,"24.75","Yes","Likely to churn"
1,"24.6","Yes","Likely to churn"
1,"24.45","Yes","Likely to churn"
1,"24.25","Yes","Likely to churn"
1,"24.05","Yes","Likely to churn"
1,"23.45","Yes","Likely to churn"
1,"21","Yes","Likely to churn"
1,"20.95","Yes","Likely to churn"
1,"20.9","Yes","Likely to churn"
1,"20.9","Yes","Likely to churn"
1,"20.85","Yes","Likely to churn"
1,"20.6","Yes","Likely to churn"
1,"20.55","Yes","Likely to churn"
1,"20.55","Yes","Likely to churn"
1,"20.5","Yes","Likely to churn"
1,"20.5","Yes","Likely to churn"
1,"20.5","Yes","Likely to churn"
1,"20.4","Yes","Likely to churn"
1,"20.3","Yes","Likely to churn"
1,"20.25","Yes","Likely to churn"
1,"20.25","Yes","Likely to churn"
1,"20.2","Yes","Likely to churn"
1,"20.2","Yes","Likely to churn"
1,"20.2","Yes","Likely to churn"
1,"20.2","Yes","Likely to churn"
1,"20.2","Yes","Likely to churn"
1,"20.2","Yes","Likely to churn"
1,"20.15","Yes","Likely to churn"
1,"20.15","Yes","Likely to churn"
1,"20.15","Yes","Likely to churn"
1,"20.15","Yes","Likely to churn"
1,"20.1","Yes","Likely to churn"
1,"20.1","Yes","Likely to churn"
1,"20.1","Yes","Likely to churn"
1,"20.05","Yes","Likely to churn"
1,"20.05","Yes","Likely to churn"
1,"20","Yes","Likely to churn"
1,"19.95","Yes","Likely to churn"
1,"19.95","Yes","Likely to churn"
1,"19.9","Yes","Likely to churn"
1,"19.9","Yes","Likely to churn"
1,"19.9","Yes","Likely to churn"
1,"19.9","Yes","Likely to churn"
1,"19.85","Yes","Likely to churn"
1,"19.8","Yes","Likely to churn"
1,"19.75","Yes","Likely to churn"
1,"19.75","Yes","Likely to churn"
1,"19.7","Yes","Likely to churn"
1,"19.65","Yes","Likely to churn"
1,"19.65","Yes","Likely to churn"
